1,True,age
5,False,MED-Cardiovascular-agents
1,True,SYMPT-abdominal_pain___2
1,True,SYMPT-chest_pain___2
1,True,SYMPT-confusion_altered_mental_s___2
1,True,SYMPT-cough___1
1,True,SYMPT-cough___2
4,False,SYMPT-dizziness___1
1,True,SYMPT-dizziness___2
1,True,SYMPT-extremity_weakness_or_numb___2
1,True,SYMPT-fatigue___1
1,True,SYMPT-fatigue___2
2,False,SYMPT-fever_38_0oc___1
1,True,SYMPT-headache___1
1,True,SYMPT-headache___2
1,True,SYMPT-joint_pain_arthralgia___2
3,False,SYMPT-loss_of_appetite___2
1,True,SYMPT-loss_of_taste_lost_of_smel___2
1,True,SYMPT-muscle_aches_myalgia___2
1,True,SYMPT-nausea_vomiting___2
1,True,SYMPT-shortness_of_breath_dyspne___2
1,True,SYMPT-sore_throat___1
