1,True,age
1,True,dag
5,False,MED-Analgesics
1,True,SYMPT-chest_pain___1
1,True,SYMPT-cough___1
1,True,SYMPT-dizziness___1
1,True,SYMPT-extremity_weakness_or_numb___1
1,True,SYMPT-fatigue___1
1,True,SYMPT-fever_38_0oc___1
1,True,SYMPT-headache___1
1,True,SYMPT-loss_of_taste_lost_of_smel___1
2,False,SYMPT-muscle_aches_myalgia___1
1,True,SYMPT-shortness_of_breath_dyspne___1
1,True,SYMPT-sore_throat___1
3,False,HHX-OTHER-Sleep-disorder
5,False,HHX-OTHER-hypo
4,False,HHX-Obesity
1,True,SUBST-1
